Rooms,Price,Area,Location,Price_m2
1,315000,81.1,Lisboa,3884.09
3,300000,127.0,Santarém,2362.2
3,278000,136.9,Braga,2030.68
2,139000,78.0,Porto,1782.05
2,285000,76.0,Faro,3750.0
2,135000,91.0,Aveiro,1483.52
3,805000,136.7,Porto,5888.81
4,244900,120.0,Coimbra,2040.83
0,425000,82.0,Lisboa,5182.93
2,305000,117.96,Porto,2585.62
3,450000,125.08,Setúbal,3597.7
1,300000,61.6,Ilha da Madeira,4870.13
3,575000,129.05,Faro,4455.64
3,330000,118.0,Setúbal,2796.61
2,585000,94.3,Faro,6203.61
1,287000,70.0,Setúbal,4100.0
2,310000,103.85,Setúbal,2985.07
3,319000,137.62,Aveiro,2317.98
3,182500,96.0,Porto,1901.04
1,270000,71.0,Faro,3802.82
3,1470000,179.0,Lisboa,8212.29
3,310000,110.0,Setúbal,2818.18
3,285000,102.0,Setúbal,2794.12
5,690000,230.0,Porto,3000.0
2,500000,63.0,Lisboa,7936.51
2,159300,81.4,Setúbal,1957.0
3,490000,132.7,Lisboa,3692.54
3,370000,145.0,Porto,2551.72
2,215000,68.0,Porto,3161.76
3,435000,120.0,Aveiro,3625.0
2,368000,138.9,Faro,2649.39
1,155000,86.0,Aveiro,1802.33
3,300000,148.0,Leiria,2027.03
5,799000,222.0,Lisboa,3599.1
1,560000,61.0,Lisboa,9180.33
4,350000,161.0,Santarém,2173.91
3,770000,118.0,Lisboa,6525.42
3,199500,74.0,Setúbal,2695.95
3,350000,160.0,Lisboa,2187.5
3,400000,144.5,Aveiro,2768.17
0,140000,36.0,Porto,3888.89
0,215000,39.0,Porto,5512.82
0,179000,34.0,Braga,5264.71
3,450000,119.0,Aveiro,3781.51
2,380000,108.02,Setúbal,3517.87
2,585000,94.3,Faro,6203.61
1,205000,100.52,Faro,2039.4
3,445000,135.84,Lisboa,3275.91
3,295000,103.0,Lisboa,2864.08
2,227500,48.0,Porto,4739.58
2,183900,86.95,Porto,2115.01
3,825000,128.0,Porto,6445.31
3,269000,185.0,Viana do Castelo,1454.05
2,355600,96.0,Porto,3704.17
2,500000,82.0,Lisboa,6097.56
2,285900,82.8,Porto,3452.9
2,429900,49.75,Lisboa,8641.21
1,139000,33.0,Braga,4212.12
3,695000,137.0,Porto,5072.99
3,662356,130.0,Porto,5095.05
2,550000,95.0,Faro,5789.47
1,670000,149.7,Lisboa,4475.62
2,189500,72.0,Lisboa,2631.94
1,524000,80.0,Porto,6550.0
1,326850,68.66,Porto,4760.41
2,695000,159.9,Setúbal,4346.47
2,227500,92.0,Aveiro,2472.83
3,470000,138.0,Aveiro,3405.8
2,130000,73.0,Aveiro,1780.82
3,510000,130.7,Porto,3902.07
4,1028200,175.0,Faro,5875.43
1,199500,55.0,Porto,3627.27
4,1085700,138.9,Lisboa,7816.41
3,350000,138.0,Porto,2536.23
1,548000,78.0,Porto,7025.64
4,580000,225.0,Porto,2577.78
3,300000,110.0,Lisboa,2727.27
2,260000,73.1,Aveiro,3556.77
5,1100000,169.0,Porto,6508.88
2,210000,68.65,Porto,3058.99
1,820000,110.0,Lisboa,7454.55
3,430000,110.0,Faro,3909.09
6,3950000,459.5,Lisboa,8596.3
3,339990,148.73,Aveiro,2285.95
2,335000,83.0,Faro,4036.14
2,389280,109.48,Aveiro,3555.72
1,265375,62.0,Porto,4280.24
2,285000,113.0,Porto,2522.12
3,235000,103.0,Coimbra,2281.55
3,304500,128.0,Braga,2378.91
2,375000,105.0,Faro,3571.43
2,352775,116.0,Porto,3041.16
1,430000,52.0,Lisboa,8269.23
2,145500,90.0,Aveiro,1616.67
2,240000,107.0,Porto,2242.99
2,244900,111.0,Porto,2206.31
3,480000,128.31,Porto,3740.94
1,230000,75.0,Porto,3066.67
2,210000,127.0,Viana do Castelo,1653.54
2,471240,78.69,Lisboa,5988.56
3,252000,88.0,Setúbal,2863.64
3,405000,162.3,Lisboa,2495.38
1,278451,59.8,Porto,4656.37
2,270000,69.0,Porto,3913.04
1,350000,56.0,Porto,6250.0
2,160000,114.0,Porto,1403.51
2,441000,106.54,Porto,4139.29
3,1450000,103.0,Lisboa,14077.67
2,167500,87.0,Porto,1925.29
1,249500,58.0,Viana do Castelo,4301.72
3,556096,109.0,Porto,5101.8
2,146200,55.0,Setúbal,2658.18
2,280000,75.0,Porto,3733.33
3,515000,130.0,Porto,3961.54
2,368835,78.23,Porto,4714.75
1,575000,66.0,Lisboa,8712.12
2,165000,61.0,Setúbal,2704.92
3,675000,366.65,Faro,1840.99
2,449000,86.0,Lisboa,5220.93
1,243090,68.65,Porto,3541.01
5,1850000,221.0,Lisboa,8371.04
4,620500,150.0,Porto,4136.67
4,430000,115.0,Setúbal,3739.13
2,297000,95.64,Porto,3105.4
3,245000,120.0,Braga,2041.67
0,185000,23.45,Porto,7889.13
4,850000,223.5,Porto,3803.13
5,970000,181.0,Lisboa,5359.12
2,665500,115.0,Porto,5786.96
1,590000,53.0,Lisboa,11132.08
3,760000,105.05,Lisboa,7234.65
2,357800,88.33,Porto,4050.72
3,624500,150.0,Porto,4163.33
3,415000,150.0,Porto,2766.67
4,460000,100.5,Faro,4577.11
2,350000,93.0,Faro,3763.44
2,455800,101.01,Faro,4512.42
2,280000,88.0,Lisboa,3181.82
2,320000,99.59,Lisboa,3213.17
0,370000,75.0,Porto,4933.33
3,530000,115.9,Porto,4572.91
3,630000,140.47,Porto,4484.94
3,379000,94.28,Porto,4019.94
2,179900,88.3,Aveiro,2037.37
3,322300,165.0,Ilha de São Miguel,1953.33
2,330000,90.43,Faro,3649.23
4,890000,232.0,Porto,3836.21
2,405000,105.17,Setúbal,3850.91
2,275000,111.7,Braga,2461.95
3,470000,178.0,Faro,2640.45
4,614000,181.05,Porto,3391.33
3,365000,141.0,Porto,2588.65
2,169000,65.0,Setúbal,2600.0
2,225000,75.0,Porto,3000.0
1,310000,60.6,Lisboa,5115.51
3,369900,122.3,Lisboa,3024.53
2,299900,51.0,Lisboa,5880.39
4,1800000,243.55,Lisboa,7390.68
3,480000,158.0,Porto,3037.97
2,362500,100.0,Faro,3625.0
3,470000,127.25,Faro,3693.52
2,210000,82.0,Viana do Castelo,2560.98
2,225000,80.4,Braga,2798.51
2,184000,78.0,Braga,2358.97
3,275000,136.0,Porto,2022.06
2,190000,98.0,Porto,1938.78
2,249000,75.0,Leiria,3320.0
5,875000,225.0,Porto,3888.89
1,259000,60.71,Porto,4266.18
1,295000,65.0,Braga,4538.46
3,127500,79.2,Apartamento para comprar: Castelo Branco,1609.85
3,235000,105.0,Setúbal,2238.1
3,620000,188.24,Porto,3293.67
2,413400,100.48,Faro,4114.25
3,730000,118.0,Lisboa,6186.44
3,450000,130.0,Coimbra,3461.54
3,695000,136.8,Porto,5080.41
3,179500,150.0,Leiria,1196.67
1,550000,55.75,Lisboa,9865.47
3,185000,102.0,Braga,1813.73
1,230000,52.7,Porto,4364.33
2,320000,104.0,Porto,3076.92
3,275000,104.0,Santarém,2644.23
3,245000,115.0,Porto,2130.43
2,475000,120.0,Faro,3958.33
2,285000,86.0,Porto,3313.95
1,219745,69.0,Faro,3184.71
3,270000,133.6,Faro,2020.96
2,240000,70.0,Braga,3428.57
3,279500,63.0,Porto,4436.51
4,1500000,300.0,Lisboa,5000.0
2,297500,82.0,Faro,3628.05
2,313200,112.0,Porto,2796.43
1,420000,67.0,Lisboa,6268.66
3,300000,135.75,Faro,2209.94
1,157500,43.0,Faro,3662.79
2,192900,88.3,Porto,2184.6
2,340000,116.0,Porto,2931.03
2,657500,108.3,Lisboa,6071.1
2,480000,153.0,Lisboa,3137.25
3,230000,105.0,Aveiro,2190.48
3,1325000,84.0,Lisboa,15773.81
1,175000,57.75,Faro,3030.3
2,632500,110.0,Lisboa,5750.0
2,435000,130.13,Faro,3342.81
2,715500,116.2,Lisboa,6157.49
3,167500,112.0,Ilha da Madeira,1495.54
2,319000,89.8,Faro,3552.34
2,170000,74.0,Setúbal,2297.3
3,330000,142.0,Aveiro,2323.94
3,229000,105.23,Braga,2176.19
1,350000,50.0,Lisboa,7000.0
2,284000,100.0,Porto,2840.0
3,367500,140.0,Braga,2625.0
1,220000,45.0,Porto,4888.89
3,590335,136.0,Porto,4340.7
1,490000,68.5,Lisboa,7153.28
2,540000,73.99,Lisboa,7298.28
2,307900,96.0,Porto,3207.29
2,250000,83.0,Faro,3012.05
3,1000000,169.27,Porto,5907.72
2,290900,86.0,Porto,3382.56
2,170000,55.0,Lisboa,3090.91
2,283000,86.0,Braga,3290.7
2,585000,75.36,Faro,7762.74
1,150000,46.33,Faro,3237.64
3,145000,109.57,Apartamento para comprar: Castelo Branco,1323.35
3,929500,151.91,Faro,6118.75
2,660000,80.0,Lisboa,8250.0
2,615000,93.9,Faro,6549.52
2,275400,103.0,Porto,2673.79
3,285000,103.5,Porto,2753.62
3,447000,128.05,Porto,3490.82
2,320000,67.9,Porto,4712.81
1,160000,46.33,Faro,3453.49
2,699000,85.1,Faro,8213.87
2,164000,87.0,Porto,1885.06
3,650000,140.0,Porto,4642.86
2,179000,83.0,Leiria,2156.63
2,399000,99.0,Porto,4030.3
2,325000,58.0,Lisboa,5603.45
1,171000,45.75,Leiria,3737.7
3,650000,156.0,Porto,4166.67
3,297000,112.0,Porto,2651.79
3,444000,120.0,Lisboa,3700.0
2,392000,93.6,Setúbal,4188.03
1,450000,68.0,Lisboa,6617.65
3,730000,125.0,Porto,5840.0
3,350000,145.37,Lisboa,2407.65
3,460000,190.0,Braga,2421.05
3,185000,90.0,Setúbal,2055.56
4,400000,104.0,Lisboa,3846.15
3,189000,105.0,Porto,1800.0
4,725000,189.0,Porto,3835.98
2,760000,114.2,Lisboa,6654.99
4,895000,177.0,Lisboa,5056.5
2,750000,133.0,Ilha da Madeira,5639.1
1,399900,42.17,Lisboa,9483.04
2,1200000,90.9,Lisboa,13201.32
2,199500,84.0,Aveiro,2375.0
1,399000,49.0,Lisboa,8142.86
2,174900,79.0,Porto,2213.92
2,390000,37.0,Lisboa,10540.54
2,205900,81.8,Porto,2517.11
3,350000,88.0,Faro,3977.27
2,210000,73.0,Faro,2876.71
2,420000,79.0,Porto,5316.46
2,248000,79.5,Faro,3119.5
3,279000,105.0,Setúbal,2657.14
3,170000,102.0,Braga,1666.67
3,229000,179.0,Aveiro,1279.33
3,275000,83.0,Porto,3313.25
4,2120000,219.4,Lisboa,9662.72
4,387500,135.0,Porto,2870.37
3,400000,142.0,Porto,2816.9
1,465000,84.61,Lisboa,5495.8
2,330000,85.0,Faro,3882.35
3,1020000,297.2,Setúbal,3432.03
0,217500,41.0,Porto,5304.88
2,518000,76.29,Porto,6789.88
1,440000,72.0,Ilha da Madeira,6111.11
2,235000,69.0,Lisboa,3405.8
2,230000,74.8,Porto,3074.87
2,470000,114.84,Porto,4092.65
3,488000,120.0,Porto,4066.67
3,338800,137.7,Porto,2460.42
2,350000,144.0,Viana do Castelo,2430.56
0,150000,28.7,Porto,5226.48
2,197500,103.0,Porto,1917.48
1,225000,86.0,Porto,2616.28
3,885000,122.0,Lisboa,7254.1
2,646500,77.0,Lisboa,8396.1
3,325000,157.0,Setúbal,2070.06
2,325000,89.0,Porto,3651.69
2,450000,128.0,Ilha da Madeira,3515.62
2,680000,132.3,Faro,5139.83
3,253000,110.3,Setúbal,2293.74
2,340000,117.5,Porto,2893.62
1,445000,96.21,Faro,4625.3
0,508250,49.0,Porto,10372.45
1,320000,60.0,Porto,5333.33
1,269000,57.0,Porto,4719.3
4,699600,146.12,Faro,4787.85
2,293000,100.0,Porto,2930.0
3,275000,90.1,Porto,3052.16
2,190000,72.02,Aveiro,2638.16
2,140000,83.0,Santarém,1686.75
1,31500,70.0,Faro,450.0
3,275000,77.0,Lisboa,3571.43
1,389000,65.0,Faro,5984.62
2,531000,97.7,Faro,5435.01
2,230000,68.0,Setúbal,3382.35
2,250000,112.3,Braga,2226.18
3,375000,299.0,Viana do Castelo,1254.18
2,244700,106.0,Porto,2308.49
3,425000,111.7,Lisboa,3804.83
0,420800,45.76,Setúbal,9195.8
2,180500,98.42,Santarém,1833.98
1,595000,68.0,Faro,8750.0
7,310000,165.0,Coimbra,1878.79
3,205000,67.0,Lisboa,3059.7
2,183900,86.95,Porto,2115.01
3,640000,135.0,Faro,4740.74
2,315000,54.25,Porto,5806.45
3,280000,120.0,Coimbra,2333.33
3,920000,122.0,Setúbal,7540.98
2,425000,90.0,Faro,4722.22
2,290000,98.0,Setúbal,2959.18
3,247000,95.1,Porto,2597.27
2,370000,110.0,Porto,3363.64
3,130000,140.0,Viana do Castelo,928.57
2,425560,96.39,Braga,4414.98
3,625500,140.0,Porto,4467.86
2,279800,93.0,Lisboa,3008.6
2,162500,80.0,Porto,2031.25
2,199900,74.2,Porto,2694.07
1,170000,63.0,Viana do Castelo,2698.41
2,150000,58.5,Aveiro,2564.1
3,196000,80.0,Braga,2450.0
3,2500000,170.0,Faro,14705.88
1,289900,38.0,Lisboa,7628.95
3,289500,75.0,Porto,3860.0
1,178000,53.0,Aveiro,3358.49
3,890000,118.0,Ilha da Madeira,7542.37
3,370000,107.0,Faro,3457.94
3,662356,130.0,Porto,5095.05
2,159000,85.0,Aveiro,1870.59
1,232000,71.3,Viana do Castelo,3253.86
2,778000,98.0,Lisboa,7938.78
5,1100000,261.0,Lisboa,4214.56
1,150000,58.0,Coimbra,2586.21
1,390000,51.0,Porto,7647.06
2,285000,75.0,Lisboa,3800.0
3,545000,107.0,Porto,5093.46
1,310000,61.6,Ilha da Madeira,5032.47
4,299000,150.0,Lisboa,1993.33
3,210000,149.0,Lisboa,1409.4
3,253000,156.0,Porto,1621.79
3,456000,91.0,Lisboa,5010.99
3,395000,123.38,Setúbal,3201.49
2,224990,83.0,Aveiro,2710.72
1,179000,50.9,Porto,3516.7
2,494000,83.58,Porto,5910.5
3,360000,97.5,Coimbra,3692.31
2,545000,72.0,Lisboa,7569.44
2,388000,107.87,Setúbal,3596.92
1,700000,99.0,Lisboa,7070.71
2,260000,93.7,Faro,2774.81
3,395000,121.0,Faro,3264.46
2,650000,133.0,Lisboa,4887.22
6,2900000,646.0,Lisboa,4489.16
2,555000,102.88,Lisboa,5394.63
2,395000,80.0,Lisboa,4937.5
3,1350000,176.36,Lisboa,7654.8
2,1150000,137.0,Lisboa,8394.16
0,275000,43.0,Lisboa,6395.35
3,440000,117.0,Ilha da Madeira,3760.68
4,320000,170.0,Viana do Castelo,1882.35
3,850000,166.0,Porto,5120.48
3,102500,140.0,Coimbra,732.14
3,249900,130.0,Braga,1922.31
2,690000,159.3,Setúbal,4331.45
3,515000,132.7,Lisboa,3880.93
2,182200,62.82,Lisboa,2900.35
3,505000,169.15,Viana do Castelo,2985.52
2,215000,108.2,Aveiro,1987.06
3,630000,129.05,Faro,4881.83
2,340000,83.0,Porto,4096.39
4,587000,175.0,Porto,3354.29
4,780000,190.0,Setúbal,4105.26
2,350000,72.0,Coimbra,4861.11
2,435000,101.0,Porto,4306.93
2,490000,67.0,Leiria,7313.43
3,495000,193.5,Lisboa,2558.14
3,505000,125.87,Porto,4012.08
1,295000,55.0,Porto,5363.64
2,250000,165.0,Porto,1515.15
2,299000,102.0,Porto,2931.37
0,175000,35.6,Porto,4915.73
2,740000,122.67,Lisboa,6032.44
0,418600,46.0,Setúbal,9100.0
1,470000,101.94,Lisboa,4610.56
3,360000,125.0,Setúbal,2880.0
2,240000,79.0,Porto,3037.97
2,199000,70.0,Porto,2842.86
3,160000,92.0,Aveiro,1739.13
2,600000,92.0,Lisboa,6521.74
3,178500,146.0,Leiria,1222.6
1,300000,61.6,Ilha da Madeira,4870.13
3,187500,90.0,Coimbra,2083.33
2,260000,111.0,Ilha da Madeira,2342.34
3,200000,114.0,Braga,1754.39
3,376000,129.0,Porto,2914.73
2,470000,80.0,Lisboa,5875.0
1,520000,87.0,Lisboa,5977.01
3,1000000,134.0,Lisboa,7462.69
2,570000,102.88,Lisboa,5540.44
3,698000,287.85,Setúbal,2424.87
4,1025330,236.0,Porto,4344.62
2,380000,83.7,Setúbal,4540.02
3,338000,113.2,Viana do Castelo,2985.87
3,280900,114.7,Porto,2449.0
1,230000,52.7,Porto,4364.33
2,179000,80.0,Lisboa,2237.5
3,545000,102.0,Porto,5343.14
2,289900,83.0,Porto,3492.77
2,264500,79.0,Setúbal,3348.1
2,315000,108.01,Setúbal,2916.4
2,470000,114.84,Porto,4092.65
4,555000,125.29,Setúbal,4429.72
2,810000,94.0,Lisboa,8617.02
2,375000,114.0,Porto,3289.47
3,450000,120.0,Lisboa,3750.0
3,275000,105.5,Porto,2606.64
3,440000,114.5,Ilha da Madeira,3842.79
1,329000,77.0,Lisboa,4272.73
4,1100000,225.0,Porto,4888.89
2,166000,66.53,Lisboa,2495.11
3,670000,117.0,Lisboa,5726.5
2,395000,89.47,Porto,4414.89
2,186000,73.0,Setúbal,2547.95
2,300000,60.0,Lisboa,5000.0
3,260000,121.0,Porto,2148.76
3,446560,119.0,Aveiro,3752.61
2,440000,91.01,Porto,4834.63
2,395000,107.8,Lisboa,3664.19
1,530000,53.0,Lisboa,10000.0
2,225000,100.0,Coimbra,2250.0
2,950000,142.68,Faro,6658.26
1,305000,42.0,Porto,7261.9
3,632000,144.0,Ilha da Madeira,4388.89
2,200000,61.0,Lisboa,3278.69
3,255000,126.0,Braga,2023.81
2,510500,81.0,Lisboa,6302.47
2,395000,102.5,Setúbal,3853.66
2,280000,77.4,Faro,3617.57
2,257000,93.0,Porto,2763.44
3,383000,119.0,Porto,3218.49
4,515000,125.16,Lisboa,4114.73
2,195000,78.0,Porto,2500.0
1,165000,70.0,Aveiro,2357.14
2,235500,73.0,Porto,3226.03
3,460000,145.3,Setúbal,3165.86
0,260000,42.75,Porto,6081.87
2,909000,109.23,Lisboa,8321.89
1,400000,80.0,Porto,5000.0
2,267000,166.0,Lisboa,1608.43
2,370000,118.38,Porto,3125.53
1,225900,64.3,Porto,3513.22
3,225000,116.0,Coimbra,1939.66
3,220000,132.9,Aveiro,1655.38
3,229000,180.0,Aveiro,1272.22
2,530000,129.0,Porto,4108.53
2,242500,88.0,Porto,2755.68
2,850000,150.75,Faro,5638.47
0,189000,45.0,Faro,4200.0
2,190000,156.0,Santarém,1217.95
2,265000,94.0,Lisboa,2819.15
3,750000,134.0,Lisboa,5597.01
3,255000,126.0,Porto,2023.81
3,525000,130.0,Lisboa,4038.46
3,415000,130.0,Porto,3192.31
1,260000,63.0,Porto,4126.98
3,365000,103.0,Aveiro,3543.69
2,175000,64.0,Faro,2734.38
3,260000,220.95,Viana do Castelo,1176.74
2,360000,75.0,Lisboa,4800.0
1,510000,106.0,Setúbal,4811.32
3,250000,90.0,Lisboa,2777.78
3,372000,149.0,Aveiro,2496.64
5,770000,270.0,Setúbal,2851.85
2,475000,112.0,Porto,4241.07
1,320000,86.0,Porto,3720.93
1,411180,137.0,Faro,3001.31
3,173000,123.0,Aveiro,1406.5
2,270000,73.0,Lisboa,3698.63
3,465120,130.81,Aveiro,3555.69
3,299000,128.0,Faro,2335.94
2,295900,86.0,Porto,3440.7
3,695000,169.95,Porto,4089.44
3,415000,82.0,Setúbal,5060.98
4,770000,191.73,Porto,4016.06
3,267000,114.0,Porto,2342.11
2,380000,57.0,Lisboa,6666.67
2,150000,65.0,Lisboa,2307.69
2,328500,92.0,Porto,3570.65
3,205000,85.0,Setúbal,2411.76
2,229000,96.0,Faro,2385.42
3,510000,88.0,Lisboa,5795.45
3,1399000,136.0,Lisboa,10286.76
3,370000,139.0,Lisboa,2661.87
1,340000,74.0,Porto,4594.59
0,249000,46.0,Faro,5413.04
4,400000,83.0,Ilha da Madeira,4819.28
1,161500,57.86,Porto,2791.22
3,940000,136.8,Porto,6871.35
2,517140,74.21,Lisboa,6968.6
2,649000,84.74,Faro,7658.72
1,250000,52.78,Porto,4736.64
1,449000,59.87,Lisboa,7499.58
3,258000,124.0,Porto,2080.65
3,860000,168.0,Ilha da Madeira,5119.05
2,780000,115.95,Lisboa,6727.04
3,620000,155.0,Viana do Castelo,4000.0
2,189900,96.2,Porto,1974.01
3,215000,153.0,Porto,1405.23
4,407000,167.0,Faro,2437.13
2,1500000,229.0,Porto,6550.22
5,1750000,265.0,Lisboa,6603.77
2,400680,95.4,Porto,4200.0
2,280000,106.0,Braga,2641.51
4,890000,126.8,Lisboa,7018.93
1,573500,78.46,Lisboa,7309.46
4,295000,146.0,Braga,2020.55
3,195000,125.0,Braga,1560.0
2,159000,85.0,Aveiro,1870.59
1,197000,46.0,Braga,4282.61
8,275000,342.0,Aveiro,804.09
2,420000,78.0,Faro,5384.62
1,510000,48.0,Lisboa,10625.0
2,435000,109.0,Setúbal,3990.83
1,235000,49.93,Porto,4706.59
4,930000,166.0,Lisboa,5602.41
4,895000,155.0,Porto,5774.19
2,269000,73.0,Faro,3684.93
0,202000,34.0,Porto,5941.18
1,250000,61.0,Faro,4098.36
2,273000,90.0,Viseu,3033.33
0,211000,38.1,Porto,5538.06
2,550000,120.0,Lisboa,4583.33
2,195000,85.0,Braga,2294.12
3,195000,82.35,Porto,2367.94
1,339500,48.0,Lisboa,7072.92
4,2200000,225.0,Lisboa,9777.78
4,2680000,228.0,Lisboa,11754.39
2,215000,107.0,Santarém,2009.35
4,450000,140.58,Faro,3201.02
3,179990,95.0,Braga,1894.63
2,905000,158.0,Lisboa,5727.85
3,750000,150.0,Ilha da Madeira,5000.0
3,269900,117.8,Porto,2291.17
2,495000,70.0,Lisboa,7071.43
2,185000,89.0,Porto,2078.65
2,240000,107.0,Viana do Castelo,2242.99
2,475000,112.0,Porto,4241.07
2,155000,96.0,Braga,1614.58
2,160000,70.0,Setúbal,2285.71
2,182000,77.0,Aveiro,2363.64
3,275000,198.3,Leiria,1386.79
3,2400000,200.0,Lisboa,12000.0
3,790000,136.0,Lisboa,5808.82
3,390000,113.0,Faro,3451.33
1,219745,69.0,Faro,3184.71
2,645000,155.0,Viana do Castelo,4161.29
3,180000,105.0,Viana do Castelo,1714.29
2,465500,115.0,Porto,4047.83
2,535000,97.82,Porto,5469.23
3,228500,110.0,Setúbal,2077.27
3,290000,72.27,Lisboa,4012.73
1,330000,58.0,Lisboa,5689.66
3,1189000,145.0,Lisboa,8200.0
2,275000,122.0,Faro,2254.1
3,237500,104.0,Faro,2283.65
2,315000,140.0,Faro,2250.0
4,2425000,281.7,Lisboa,8608.45
4,1028000,175.0,Faro,5874.29
1,210000,55.0,Aveiro,3818.18
2,145000,85.0,Porto,1705.88
2,299000,140.5,Porto,2128.11
2,420000,85.0,Porto,4941.18
2,318000,72.34,Porto,4395.91
3,630700,151.99,Faro,4149.62
2,185000,85.0,Coimbra,2176.47
4,930000,159.0,Lisboa,5849.06
2,153000,64.0,Lisboa,2390.62
2,260000,96.0,Faro,2708.33
4,349000,114.0,Setúbal,3061.4
2,250000,200.0,Setúbal,1250.0
2,248000,78.0,Setúbal,3179.49
2,295000,73.19,Aveiro,4030.61
2,259000,97.0,Porto,2670.1
1,135000,50.48,Aveiro,2674.33
3,475000,90.0,Faro,5277.78
2,375000,114.0,Porto,3289.47
3,155000,117.0,Aveiro,1324.79
2,780000,116.0,Lisboa,6724.14
5,410000,158.0,Porto,2594.94
0,169000,35.0,Porto,4828.57
3,550000,145.59,Ilha da Madeira,3777.73
2,200000,68.0,Lisboa,2941.18
3,750000,128.0,Porto,5859.38
4,159900,115.0,Aveiro,1390.43
2,380700,89.54,Porto,4251.73
2,269000,87.0,Faro,3091.95
3,765000,169.41,Porto,4515.67
3,375000,124.0,Viana do Castelo,3024.19
2,740000,110.0,Porto,6727.27
2,384500,88.67,Porto,4336.3
2,259000,82.0,Porto,3158.54
3,307990,143.83,Aveiro,2141.35
1,179900,43.75,Lisboa,4112.0
3,402500,133.9,Porto,3005.97
1,198000,55.0,Lisboa,3600.0
3,141000,103.0,Braga,1368.93
3,960000,125.0,Aveiro,7680.0
3,260000,117.0,Viana do Castelo,2222.22
2,195000,62.6,Porto,3115.02
2,850000,82.8,Lisboa,10265.7
3,275000,186.63,Porto,1473.5
4,1490000,281.0,Lisboa,5302.49
1,210000,52.1,Aveiro,4030.71
2,245000,109.5,Porto,2237.44
2,355000,83.0,Porto,4277.11
4,1975000,241.7,Lisboa,8171.29
2,805000,111.0,Lisboa,7252.25
3,220000,119.0,Setúbal,1848.74
2,295000,80.0,Porto,3687.5
2,575000,95.0,Lisboa,6052.63
2,378000,113.0,Porto,3345.13
1,215000,66.0,Faro,3257.58
3,340000,153.0,Porto,2222.22
3,465000,169.0,Setúbal,2751.48
3,845000,195.0,Porto,4333.33
2,340000,91.98,Viana do Castelo,3696.46
2,250000,84.0,Porto,2976.19
1,299500,60.0,Porto,4991.67
3,390000,85.0,Setúbal,4588.24
3,710000,164.0,Lisboa,4329.27
3,389000,120.0,Porto,3241.67
3,610000,140.44,Porto,4343.49
2,250000,92.45,Porto,2704.16
3,435000,176.0,Braga,2471.59
2,595000,94.3,Faro,6309.65
2,585000,78.53,Lisboa,7449.38
3,325000,88.0,Lisboa,3693.18
2,912320,89.0,Setúbal,10250.79
2,374500,150.0,Porto,2496.67
2,400200,97.76,Porto,4093.7
1,180000,50.0,Viana do Castelo,3600.0
3,635000,126.2,Lisboa,5031.7
1,135000,44.0,Coimbra,3068.18
4,535000,208.0,Porto,2572.12
1,573000,73.85,Lisboa,7758.97
2,289000,84.0,Faro,3440.48
2,328000,70.0,Porto,4685.71
3,220000,132.9,Aveiro,1655.38
1,560000,60.0,Lisboa,9333.33
3,730000,138.0,Lisboa,5289.86
3,274000,117.0,Viana do Castelo,2341.88
1,268000,46.0,Setúbal,5826.09
2,300000,91.9,Faro,3264.42
2,310000,113.0,Faro,2743.36
1,145000,55.0,Setúbal,2636.36
3,588300,149.0,Faro,3948.32
3,470000,160.0,Porto,2937.5
3,248000,98.0,Lisboa,2530.61
3,320000,117.6,Setúbal,2721.09
3,670000,145.0,Faro,4620.69
2,350000,74.0,Porto,4729.73
0,199000,41.0,Porto,4853.66
2,260000,125.0,Porto,2080.0
1,240000,62.0,Viseu,3870.97
2,690000,122.4,Faro,5637.25
3,650000,177.27,Lisboa,3666.72
1,199000,51.1,Faro,3894.32
3,255000,127.0,Braga,2007.87
4,499000,100.0,Lisboa,4990.0
2,150000,96.0,Braga,1562.5
2,710000,97.7,Lisboa,7267.14
3,465000,169.0,Setúbal,2751.48
2,174500,99.0,Porto,1762.63
2,205000,104.0,Porto,1971.15
1,250000,56.0,Porto,4464.29
2,595000,81.0,Faro,7345.68
1,205000,65.97,Viana do Castelo,3107.47
2,780000,144.0,Porto,5416.67
0,135000,42.0,Porto,3214.29
3,199000,96.0,Setúbal,2072.92
3,510000,120.0,Setúbal,4250.0
3,445000,120.0,Lisboa,3708.33
2,695000,99.0,Lisboa,7020.2
3,630700,149.0,Faro,4232.89
3,360000,90.0,Faro,4000.0
3,215000,134.0,Santarém,1604.48
3,750000,158.22,Lisboa,4740.24
2,400000,96.0,Porto,4166.67
1,185000,71.0,Porto,2605.63
2,350000,91.0,Aveiro,3846.15
0,180000,41.0,Faro,4390.24
1,245500,45.0,Aveiro,5455.56
3,179500,87.0,Setúbal,2063.22
2,295000,69.24,Lisboa,4260.54
2,494000,83.0,Porto,5951.81
3,376000,129.0,Porto,2914.73
2,320000,95.0,Lisboa,3368.42
3,489900,95.0,Lisboa,5156.84
3,249000,149.6,Santarém,1664.44
3,545000,152.0,Porto,3585.53
3,750000,312.0,Porto,2403.85
2,169950,98.0,Porto,1734.18
3,218000,100.36,Aveiro,2172.18
2,1275000,529.0,Faro,2410.21
3,240000,146.0,Braga,1643.84
2,720000,145.0,Lisboa,4965.52
2,360000,133.0,Faro,2706.77
2,188000,71.0,Setúbal,2647.89
3,435000,176.0,Braga,2471.59
