,Rooms,Price,Area,Location,Price_m2
10637,2,950000,116.98,Faro,8121.05
3816,2,677000,110.5,Lisboa,6126.7
13880,4,668000,134.0,Lisboa,4985.07
1201,2,219000,119.0,Porto,1840.34
10027,0,335000,67.31,Faro,4976.97
7507,3,180000,135.0,Braga,1333.33
1209,2,188277,78.0,Porto,2413.81
11996,3,375000,124.0,Viana do Castelo,3024.19
334,2,935000,118.0,Lisboa,7923.73
15340,2,315000,107.0,Setúbal,2943.93
3822,2,715500,116.2,Lisboa,6157.49
12770,3,448000,132.0,Porto,3393.94
987,3,177000,80.0,Setúbal,2212.5
6929,3,225000,108.8,Porto,2068.01
11131,2,670000,244.67,Porto,2738.38
1174,5,645000,179.0,Porto,3603.35
15922,2,127500,73.0,Coimbra,1746.58
9029,2,595000,110.0,Lisboa,5409.09
233,2,434600,100.28,Faro,4333.87
15372,2,140000,79.0,Santarém,1772.15
8228,3,310000,82.0,Aveiro,3780.49
3941,3,465000,151.25,Faro,3074.38
12338,2,175000,62.0,Coimbra,2822.58
1066,2,285000,77.7,Porto,3667.95
4130,3,365000,188.0,Porto,1941.49
7413,1,236000,44.0,Porto,5363.64
5893,2,280000,89.0,Porto,3146.07
14177,2,270000,114.0,Faro,2368.42
7183,3,2700000,143.0,Faro,18881.12
223,2,350000,120.0,Coimbra,2916.67
8160,2,840000,97.0,Lisboa,8659.79
7802,2,745000,121.1,Lisboa,6151.94
6828,2,218900,82.6,Porto,2650.12
7447,3,164000,142.5,Coimbra,1150.88
15811,0,150000,39.51,Braga,3796.51
8329,3,226000,105.41,Aveiro,2144.01
15125,3,690000,184.0,Setúbal,3750.0
3556,2,295900,82.8,Porto,3573.67
11092,3,209500,104.0,Lisboa,2014.42
13113,3,285000,142.0,Porto,2007.04
1713,3,345000,145.0,Leiria,2379.31
2059,3,397500,133.9,Porto,2968.63
9199,1,750000,50.0,Setúbal,15000.0
6560,1,205000,53.95,Aveiro,3799.81
6490,3,825000,128.0,Porto,6445.31
11622,3,425000,169.1,Porto,2513.31
6284,1,292700,69.94,Porto,4185.02
15901,1,290000,63.0,Porto,4603.17
323,3,695000,158.0,Coimbra,4398.73
10191,0,135000,31.0,Viana do Castelo,4354.84
14624,3,520000,127.8,Porto,4068.86
14029,2,420000,80.0,Lisboa,5250.0
13327,1,389000,70.85,Porto,5490.47
3868,4,1400000,217.0,Porto,6451.61
5409,4,425000,167.0,Braga,2544.91
12331,3,340000,120.0,Lisboa,2833.33
967,0,189000,45.0,Faro,4200.0
5848,4,699000,232.65,Porto,3004.51
1046,1,265000,69.57,Porto,3809.11
2602,2,179000,75.0,Lisboa,2386.67
523,3,168000,80.26,Setúbal,2093.2
1467,3,325000,138.0,Porto,2355.07
11341,1,235000,66.0,Viana do Castelo,3560.61
2475,3,298000,105.52,Porto,2824.11
7627,1,440000,63.1,Lisboa,6973.06
4943,1,475000,57.87,Lisboa,8208.05
4550,2,188000,71.0,Setúbal,2647.89
10675,4,1245000,137.0,Lisboa,9087.59
4869,2,635000,94.0,Faro,6755.32
10184,3,1150000,147.0,Lisboa,7823.13
1469,3,710000,149.0,Lisboa,4765.1
2290,3,495000,123.0,Porto,4024.39
11112,4,535000,208.0,Porto,2572.12
3903,3,268000,84.0,Setúbal,3190.48
1021,3,595000,108.29,Lisboa,5494.51
4613,1,235000,60.55,Faro,3881.09
12960,2,540000,73.99,Lisboa,7298.28
8153,2,845000,115.0,Lisboa,7347.83
5800,3,255000,126.0,Porto,2023.81
1648,3,279000,148.0,Braga,1885.14
4605,2,330000,79.15,Faro,4169.3
8626,2,1275000,131.76,Faro,9676.68
9350,1,173250,60.95,Porto,2842.49
6114,5,690000,230.0,Porto,3000.0
1869,3,365000,155.0,Setúbal,2354.84
826,2,185000,94.0,Lisboa,1968.09
2451,3,460000,98.36,Faro,4676.7
4422,3,260000,127.0,Porto,2047.24
8934,2,253000,60.0,Leiria,4216.67
9266,2,290000,130.0,Setúbal,2230.77
15769,2,218000,72.02,Aveiro,3026.94
4820,2,492500,107.17,Faro,4595.5
3036,3,1700000,147.0,Faro,11564.63
9714,3,310000,125.0,Porto,2480.0
12276,2,750000,99.43,Lisboa,7543.0
10714,2,190000,95.9,Porto,1981.23
11890,3,840000,169.83,Porto,4946.12
13895,3,250000,110.0,Porto,2272.73
12068,2,404640,113.8,Aveiro,3555.71
6765,3,995000,148.0,Lisboa,6722.97
13617,2,183500,96.0,Setúbal,1911.46
7251,2,1020000,107.0,Lisboa,9532.71
1100,1,240000,57.54,Faro,4171.01
4879,3,1250000,177.0,Porto,7062.15
861,2,215000,93.0,Lisboa,2311.83
4438,4,1950000,259.0,Lisboa,7528.96
8319,1,420000,102.0,Porto,4117.65
84,3,150000,136.0,Santarém,1102.94
6592,2,307900,96.0,Porto,3207.29
13534,4,800000,165.0,Lisboa,4848.48
7968,0,400000,82.0,Porto,4878.05
14187,3,339000,139.0,Lisboa,2438.85
6278,2,363300,85.03,Porto,4272.61
6761,3,139000,120.0,Leiria,1158.33
7278,3,300000,183.0,Porto,1639.34
10571,3,370000,160.0,Lisboa,2312.5
7305,3,640000,137.0,Lisboa,4671.53
11663,2,474202,150.0,Faro,3161.35
10094,3,606800,137.66,Porto,4407.96
14651,4,850000,143.0,Lisboa,5944.06
13403,1,199000,51.1,Faro,3894.32
8244,2,263250,62.0,Setúbal,4245.97
2624,3,294000,140.0,Braga,2100.0
15174,2,400000,100.0,Ilha da Madeira,4000.0
1531,2,840000,107.0,Faro,7850.47
11048,2,235000,134.14,Porto,1751.9
11134,2,325000,101.1,Aveiro,3214.64
1965,2,350000,137.0,Porto,2554.74
7097,2,785000,139.0,Ilha da Madeira,5647.48
13675,2,255000,96.0,Leiria,2656.25
5941,3,500000,116.0,Coimbra,4310.34
5327,1,255000,66.9,Faro,3811.66
5834,2,730000,93.0,Lisboa,7849.46
6788,2,156000,101.0,Porto,1544.55
4513,3,249000,101.0,Aveiro,2465.35
11117,3,655000,92.0,Leiria,7119.57
15065,2,235000,100.0,Porto,2350.0
12350,2,259800,70.0,Lisboa,3711.43
6571,3,570000,140.44,Porto,4058.67
9202,1,195000,82.0,Porto,2378.05
15264,1,95000,62.5,Portalegre,1520.0
14673,2,950000,109.0,Lisboa,8715.6
950,2,670000,131.73,Porto,5086.16
6891,2,895000,154.0,Lisboa,5811.69
1530,2,411645,84.45,Porto,4874.42
1867,3,380000,120.0,Porto,3166.67
6873,2,345000,138.0,Braga,2500.0
11664,2,371629,122.0,Faro,3046.14
15300,3,349500,138.0,Lisboa,2532.61
5231,1,305000,77.1,Setúbal,3955.9
2356,2,142500,66.0,Setúbal,2159.09
1130,4,1695000,216.0,Lisboa,7847.22
995,2,380000,85.2,Faro,4460.09
6216,2,175000,90.0,Setúbal,1944.44
15410,2,440000,87.5,Faro,5028.57
15538,2,1250000,181.0,Faro,6906.08
8142,2,845000,116.0,Lisboa,7284.48
5371,2,416500,114.0,Aveiro,3653.51
10250,3,480000,140.1,Lisboa,3426.12
4705,1,195000,88.0,Porto,2215.91
1096,1,249500,54.16,Porto,4606.72
2503,4,900000,159.0,Porto,5660.38
7294,4,1680000,255.0,Lisboa,6588.24
4939,3,490000,160.0,Porto,3062.5
4088,2,159900,76.0,Porto,2103.95
10190,2,395000,104.1,Faro,3794.43
12502,3,340000,100.0,Setúbal,3400.0
384,2,175000,64.0,Faro,2734.38
14424,3,730000,124.0,Lisboa,5887.1
10382,3,115000,75.5,Santarém,1523.18
3463,4,550000,146.0,Setúbal,3767.12
15720,3,405000,119.25,Lisboa,3396.23
10697,2,387000,84.0,Leiria,4607.14
12522,4,2100000,251.01,Porto,8366.2
8178,2,810000,94.0,Lisboa,8617.02
9352,3,410000,132.0,Braga,3106.06
6516,1,159000,52.0,Porto,3057.69
2465,2,350000,78.0,Faro,4487.18
6098,4,1844242,227.0,Porto,8124.41
5378,4,1155000,220.0,Aveiro,5250.0
11058,1,580000,79.0,Faro,7341.77
169,2,800000,77.0,Lisboa,10389.61
10062,3,399999,108.0,Faro,3703.69
7916,2,210000,80.0,Porto,2625.0
12236,2,1100500,140.9,Faro,7810.5
3622,3,375000,100.0,Porto,3750.0
3834,3,215000,84.0,Setúbal,2559.52
11640,3,400000,136.0,Porto,2941.18
3653,2,190000,74.0,Braga,2567.57
6932,3,370000,161.0,Lisboa,2298.14
6530,3,590000,211.05,Aveiro,2795.55
11461,3,300000,102.0,Setúbal,2941.18
9443,4,299000,150.0,Lisboa,1993.33
15772,1,140000,47.94,Aveiro,2920.32
15021,1,160000,43.0,Porto,3720.93
6086,2,189000,87.0,Porto,2172.41
11334,3,600000,154.19,Viana do Castelo,3891.3
6688,2,290000,94.0,Porto,3085.11
10177,3,300000,117.0,Porto,2564.1
3244,2,227500,48.0,Porto,4739.58
10338,4,490000,170.0,Porto,2882.35
15483,1,349000,48.25,Lisboa,7233.16
9960,3,500000,125.87,Porto,3972.35
3070,3,159500,100.0,Leiria,1595.0
12195,1,299000,68.0,Faro,4397.06
2365,2,237000,98.2,Porto,2413.44
7472,3,280000,92.6,Porto,3023.76
6060,5,480000,189.6,Coimbra,2531.65
14801,2,310900,96.0,Porto,3238.54
10109,1,275990,70.64,Porto,3906.99
6061,2,375000,100.0,Porto,3750.0
13724,3,755000,107.8,Lisboa,7003.71
1422,1,252500,64.95,Viana do Castelo,3887.61
4785,3,350000,137.5,Porto,2545.45
6565,3,925000,128.0,Porto,7226.56
15256,3,425000,196.0,Porto,2168.37
267,2,370230,78.3,Porto,4728.35
813,2,280000,88.0,Lisboa,3181.82
127,2,365000,99.22,Faro,3678.69
12940,2,334000,112.0,Faro,2982.14
583,1,232510,52.8,Porto,4403.6
6583,3,376000,129.0,Porto,2914.73
7799,3,265000,140.0,Santarém,1892.86
2594,1,165000,41.0,Ilha da Madeira,4024.39
4717,3,180000,138.0,Braga,1304.35
15826,2,240000,60.0,Porto,4000.0
8631,2,685000,91.72,Faro,7468.38
9105,3,2300000,290.0,Lisboa,7931.03
4774,1,161500,57.86,Porto,2791.22
7265,3,695000,136.8,Porto,5080.41
10146,3,850000,144.48,Lisboa,5883.17
7274,3,265000,151.0,Ilha da Madeira,1754.97
4240,2,137000,74.0,Setúbal,1851.35
8408,3,218000,100.36,Aveiro,2172.18
15715,1,195000,55.0,Braga,3545.45
7816,3,327900,135.6,Porto,2418.14
11855,1,330000,55.88,Setúbal,5905.51
6211,3,220000,114.3,Braga,1924.76
5938,3,640000,151.0,Porto,4238.41
1073,2,3400000,326.0,Lisboa,10429.45
6674,2,820000,114.0,Ilha da Madeira,7192.98
10670,3,258000,124.0,Porto,2080.65
4765,2,430000,98.0,Aveiro,4387.76
7446,3,177500,120.0,Aveiro,1479.17
3501,3,395000,122.53,Lisboa,3223.7
4284,1,595000,153.4,Setúbal,3878.75
3843,1,280000,78.58,Faro,3563.25
12245,2,760000,99.43,Lisboa,7643.57
10159,3,390000,113.0,Aveiro,3451.33
6505,3,157500,102.0,Viana do Castelo,1544.12
14419,2,290000,109.33,Setúbal,2652.52
5022,1,219745,69.0,Faro,3184.71
13236,2,200000,82.0,Lisboa,2439.02
8412,3,222000,107.1,Aveiro,2072.83
10181,3,259000,122.0,Coimbra,2122.95
13902,2,875000,102.0,Lisboa,8578.43
5807,1,349900,44.0,Lisboa,7952.27
3103,2,235000,60.0,Porto,3916.67
5709,2,165000,63.0,Setúbal,2619.05
8943,1,188000,43.0,Leiria,4372.09
13186,4,275000,170.0,Viana do Castelo,1617.65
4571,1,350000,64.0,Porto,5468.75
6689,3,595000,94.8,Lisboa,6276.37
8850,3,380000,151.55,Setúbal,2507.42
10354,2,165000,112.0,Porto,1473.21
8573,3,690000,148.0,Lisboa,4662.16
770,2,255000,89.15,Porto,2860.35
1539,2,378855,84.19,Porto,4500.0
12715,2,325000,83.0,Porto,3915.66
4273,3,359000,203.0,Porto,1768.47
986,4,302000,98.0,Lisboa,3081.63
1148,2,315000,97.0,Braga,3247.42
9913,1,190000,55.0,Faro,3454.55
9612,4,1769000,213.75,Lisboa,8276.02
8300,4,2828364,270.0,Porto,10475.42
6751,3,400000,148.0,Porto,2702.7
157,2,150000,94.5,Coimbra,1587.3
14641,1,415000,54.0,Lisboa,7685.19
1779,3,299000,114.0,Setúbal,2622.81
4807,2,475000,120.0,Faro,3958.33
7466,3,749900,115.9,Lisboa,6470.23
4800,2,354000,98.16,Setúbal,3606.36
5931,3,580000,117.0,Porto,4957.26
2052,3,195000,124.0,Porto,1572.58
1508,2,369285,78.55,Porto,4701.27
5460,2,668000,109.0,Porto,6128.44
14062,0,6000,30.0,Faro,200.0
3975,3,585000,120.0,Ilha da Madeira,4875.0
4591,2,255000,163.0,Porto,1564.42
7492,3,615000,134.0,Porto,4589.55
4221,4,1950000,314.0,Lisboa,6210.19
1522,3,400000,136.0,Porto,2941.18
1134,2,297000,90.0,Lisboa,3300.0
2467,2,419000,76.0,Porto,5513.16
11740,4,795000,184.0,Porto,4320.65
1341,3,269500,105.0,Braga,2566.67
15661,2,189000,60.0,Setúbal,3150.0
9734,4,560000,184.0,Braga,3043.48
10225,2,299900,63.0,Lisboa,4760.32
7621,4,700000,197.9,Faro,3537.14
10038,3,249000,168.0,Porto,1482.14
11662,2,367864,116.0,Faro,3171.24
5748,5,459500,140.0,Porto,3282.14
10775,3,420000,170.0,Lisboa,2470.59
13966,4,450000,180.0,Évora,2500.0
9643,3,485000,96.73,Porto,5013.96
2882,1,185000,13.5,Ilha da Madeira,13703.7
11282,3,275000,167.0,Porto,1646.71
6980,2,290900,86.0,Porto,3382.56
5894,2,280000,83.34,Lisboa,3359.73
13096,3,175000,130.0,Porto,1346.15
7120,1,280000,46.0,Porto,6086.96
6286,2,405600,98.9,Porto,4101.11
8001,2,780000,116.0,Lisboa,6724.14
9464,4,515000,316.0,Porto,1629.75
3431,2,335000,88.0,Porto,3806.82
14439,2,195000,60.0,Lisboa,3250.0
2824,2,365000,90.3,Faro,4042.08
6958,2,240000,101.0,Porto,2376.24
3467,3,172000,99.46,Braga,1729.34
15785,1,175000,54.0,Aveiro,3240.74
1951,2,460000,46.0,Porto,10000.0
10723,2,1200000,111.8,Lisboa,10733.45
12998,1,385000,51.0,Porto,7549.02
8961,4,710000,188.1,Porto,3774.59
6909,2,685000,113.0,Lisboa,6061.95
6987,3,370000,129.0,Porto,2868.22
7145,1,741242,91.62,Setúbal,8090.4
13000,1,395000,51.0,Porto,7745.1
1406,1,242000,64.95,Viana do Castelo,3725.94
4660,3,649000,173.0,Ilha da Madeira,3751.45
1057,1,179500,42.0,Coimbra,4273.81
7934,5,1398000,185.0,Porto,7556.76
3500,3,615000,167.5,Porto,3671.64
3681,2,350000,74.0,Porto,4729.73
3694,3,340000,107.0,Faro,3177.57
3033,1,150000,40.0,Porto,3750.0
4789,2,249000,106.0,Setúbal,2349.06
8347,4,1844242,291.0,Porto,6337.6
13785,1,260000,60.0,Setúbal,4333.33
11445,3,249000,112.0,Aveiro,2223.21
1806,3,450000,160.0,Porto,2812.5
1192,3,600000,131.0,Aveiro,4580.15
13893,3,246900,112.1,Faro,2202.5
6800,3,164900,170.0,Santarém,970.0
4761,1,295000,50.0,Aveiro,5900.0
5270,3,619000,147.0,Porto,4210.88
7935,3,279500,70.0,Porto,3992.86
4204,1,575000,147.2,Setúbal,3906.25
11475,2,517500,106.55,Faro,4856.87
455,2,324131,119.5,Faro,2712.39
9502,2,195000,49.0,Faro,3979.59
3632,2,159900,93.0,Porto,1719.35
9148,3,240000,165.0,Porto,1454.55
679,3,149000,95.0,Santarém,1568.42
14982,3,480000,124.0,Lisboa,3870.97
10694,4,720000,186.0,Lisboa,3870.97
12526,3,169000,110.0,Coimbra,1536.36
5756,2,305000,100.0,Porto,3050.0
11256,2,325000,80.15,Porto,4054.9
1435,4,265000,121.3,Coimbra,2184.67
15558,1,159000,65.0,Porto,2446.15
6218,0,145000,36.0,Porto,4027.78
15520,2,251900,87.5,Porto,2878.86
3732,2,413400,100.0,Faro,4134.0
11435,4,1195000,400.6,Lisboa,2983.03
1489,0,400000,51.0,Faro,7843.14
5940,2,1265000,80.0,Faro,15812.5
5859,3,346000,135.6,Aveiro,2551.62
9167,2,290000,62.49,Setúbal,4640.74
8962,4,710000,188.1,Porto,3774.59
6643,2,900000,97.0,Lisboa,9278.35
9178,3,415000,82.0,Setúbal,5060.98
5881,3,367500,113.85,Porto,3227.93
13570,2,200000,101.7,Porto,1966.57
6736,1,185000,54.0,Faro,3425.93
12608,3,650000,123.82,Lisboa,5249.56
5801,3,195624,112.8,Porto,1734.26
5659,3,440000,112.0,Porto,3928.57
13981,4,2300000,218.0,Lisboa,10550.46
7823,1,445000,94.46,Faro,4710.99
14966,3,300000,136.0,Coimbra,2205.88
15321,3,595058,137.0,Porto,4343.49
13087,2,195000,63.0,Lisboa,3095.24
11439,2,251000,85.0,Braga,2952.94
12900,2,450000,85.0,Lisboa,5294.12
3051,3,230000,101.0,Setúbal,2277.23
6391,0,395000,68.0,Lisboa,5808.82
6730,3,279500,58.5,Porto,4777.78
8242,3,195000,111.0,Faro,1756.76
2834,4,150000,148.0,Viana do Castelo,1013.51
1260,2,550000,95.0,Faro,5789.47
9508,3,465000,96.73,Porto,4807.2
15685,5,1500000,200.0,Lisboa,7500.0
4575,2,320000,149.0,Faro,2147.65
9906,2,270000,80.0,Braga,3375.0
8406,3,214000,101.18,Aveiro,2115.04
9820,3,400000,144.5,Aveiro,2768.17
2033,3,265000,205.0,Porto,1292.68
2220,2,317500,105.0,Faro,3023.81
5337,1,255000,67.3,Faro,3789.0
10567,2,300000,94.0,Lisboa,3191.49
790,2,385400,97.0,Porto,3973.2
4397,2,199900,80.0,Setúbal,2498.75
10086,2,391500,88.24,Porto,4436.76
7314,3,210000,140.0,Aveiro,1500.0
14773,3,165000,120.0,Santarém,1375.0
10522,3,670000,134.7,Lisboa,4974.02
13240,3,606500,131.0,Lisboa,4629.77
7715,4,480000,183.48,Aveiro,2616.09
5611,2,637000,115.0,Porto,5539.13
1786,3,194900,114.0,Braga,1709.65
4718,3,185000,134.0,Braga,1380.6
10906,3,252500,141.08,Faro,1789.76
4758,4,849000,245.0,Porto,3465.31
7855,2,295000,86.0,Porto,3430.23
6890,2,725000,113.0,Lisboa,6415.93
123,3,126000,100.0,Apartamento para comprar: Castelo Branco,1260.0
14885,2,190000,72.02,Aveiro,2638.16
1077,4,465000,117.5,Porto,3957.45
13803,2,285000,101.0,Porto,2821.78
5100,2,280000,120.0,Setúbal,2333.33
15370,0,300000,38.0,Lisboa,7894.74
12071,2,388800,109.35,Aveiro,3555.56
10461,3,635000,153.0,Lisboa,4150.33
2171,2,489000,107.64,Faro,4542.92
5886,2,375000,70.65,Faro,5307.86
11392,2,280000,106.0,Viana do Castelo,2641.51
10298,2,600000,92.0,Porto,6521.74
7642,4,1294000,168.0,Lisboa,7702.38
11319,3,470000,125.0,Porto,3760.0
4659,3,365000,130.0,Porto,2807.69
13991,3,350000,97.22,Porto,3600.08
14283,2,295900,86.0,Porto,3440.7
5891,4,400000,136.0,Porto,2941.18
13778,3,340000,94.5,Faro,3597.88
12434,2,474300,73.71,Lisboa,6434.68
8708,0,180000,35.0,Porto,5142.86
5258,4,674000,150.0,Porto,4493.33
14783,1,595000,68.0,Faro,8750.0
2526,2,279900,76.0,Porto,3682.89
13307,3,199500,181.0,Aveiro,1102.21
2653,3,507688,109.0,Porto,4657.69
14704,1,295000,70.0,Porto,4214.29
6606,2,183900,86.95,Porto,2115.01
9041,3,755000,152.48,Lisboa,4951.47
1417,3,576030,120.54,Porto,4778.75
9573,0,160000,35.0,Porto,4571.43
2580,3,455000,144.0,Lisboa,3159.72
4902,2,1200000,122.0,Faro,9836.07
11138,3,305000,138.0,Porto,2210.14
7873,1,500000,63.2,Lisboa,7911.39
11356,2,320000,67.56,Porto,4736.53
7631,3,435000,135.84,Lisboa,3202.3
4432,4,2125000,259.0,Lisboa,8204.63
4203,1,295000,80.2,Setúbal,3678.3
15845,2,210000,141.0,Braga,1489.36
6109,5,229500,180.0,Apartamento para comprar: Castelo Branco,1275.0
15408,2,420000,79.6,Faro,5276.38
2341,3,1170000,142.0,Lisboa,8239.44
1696,4,1450000,224.6,Aveiro,6455.92
3596,3,375760,132.0,Faro,2846.67
12656,3,185000,100.0,Porto,1850.0
14950,4,550000,150.0,Porto,3666.67
4385,2,273252,82.0,Faro,3332.34
432,2,380700,89.54,Porto,4251.73
12392,3,1280000,121.0,Lisboa,10578.51
49,2,505000,97.82,Porto,5162.54
15877,2,810000,115.95,Lisboa,6985.77
8195,1,399000,42.0,Lisboa,9500.0
11524,3,410000,132.0,Ilha da Madeira,3106.06
2659,2,408512,90.0,Porto,4539.02
14658,2,217000,100.0,Porto,2170.0
1481,2,229900,107.8,Porto,2132.65
10846,2,395000,75.9,Faro,5204.22
11239,5,690000,135.0,Lisboa,5111.11
6941,2,490000,79.0,Faro,6202.53
3486,1,179900,57.0,Braga,3156.14
11614,2,495000,94.7,Faro,5227.03
1093,2,285000,82.5,Faro,3454.55
14719,1,210000,61.0,Viseu,3442.62
16038,3,575900,118.0,Porto,4880.51
10015,2,267000,56.38,Setúbal,4735.72
7031,4,320000,121.0,Faro,2644.63
7955,2,270000,73.0,Lisboa,3698.63
5803,2,195900,83.0,Aveiro,2360.24
15970,3,446560,119.0,Aveiro,3752.61
10449,3,800000,143.0,Porto,5594.41
3160,2,520000,75.3,Porto,6905.71
1529,2,356850,79.3,Porto,4500.0
2133,1,250000,64.0,Faro,3906.25
15759,3,375000,122.0,Setúbal,3073.77
11028,2,272000,49.0,Leiria,5551.02
14225,3,369000,148.0,Lisboa,2493.24
15319,3,275000,111.0,Porto,2477.48
6646,1,530000,53.0,Lisboa,10000.0
8322,1,195000,82.0,Porto,2378.05
8226,3,460000,105.0,Aveiro,4380.95
4603,3,340000,107.75,Faro,3155.45
12419,0,8015295,15.0,Braga,534353.0
3306,2,214990,84.0,Braga,2559.4
1894,4,600000,150.0,Lisboa,4000.0
11456,2,403427,119.0,Faro,3390.14
13612,1,430000,74.0,Lisboa,5810.81
946,4,335000,107.0,Lisboa,3130.84
7238,2,425000,89.0,Porto,4775.28
15568,2,720000,133.0,Ilha da Madeira,5413.53
4858,3,355000,107.0,Lisboa,3317.76
7412,2,168000,95.0,Porto,1768.42
1893,4,309000,123.0,Braga,2512.2
13628,2,250000,65.0,Porto,3846.15
15323,1,175000,70.0,Porto,2500.0
1631,3,298000,126.6,Porto,2353.87
225,3,150000,107.0,Coimbra,1401.87
556,2,435000,89.5,Lisboa,4860.34
3939,2,427000,70.0,Lisboa,6100.0
3933,1,250000,70.55,Ilha de São Miguel,3543.59
10042,3,227000,142.0,Viana do Castelo,1598.59
12603,2,225000,66.1,Lisboa,3403.93
14493,2,330000,81.42,Porto,4053.06
2512,3,600000,105.0,Lisboa,5714.29
7287,2,463680,110.4,Porto,4200.0
1591,1,147500,59.0,Braga,2500.0
12227,3,1573200,184.4,Lisboa,8531.45
4458,4,694300,171.0,Faro,4060.23
16105,2,435530,125.0,Lisboa,3484.24
3259,1,125500,40.0,Porto,3137.5
14636,3,149500,64.5,Setúbal,2317.83
15818,3,662356,130.0,Porto,5095.05
5858,3,342500,134.3,Aveiro,2550.26
15241,3,660000,150.2,Lisboa,4394.14
12841,2,170000,61.0,Lisboa,2786.89
5865,3,341500,126.4,Aveiro,2701.74
7705,2,265000,100.75,Faro,2630.27
14516,3,1200000,162.0,Lisboa,7407.41
15977,3,438952,118.62,Aveiro,3700.49
8085,1,395000,95.0,Faro,4157.89
6898,3,600000,170.2,Aveiro,3525.26
4206,2,210000,121.0,Porto,1735.54
12633,2,299000,45.0,Lisboa,6644.44
4769,3,300000,85.5,Leiria,3508.77
15233,3,235000,103.0,Coimbra,2281.55
9761,2,660000,105.0,Lisboa,6285.71
6934,1,380000,54.0,Lisboa,7037.04
9299,3,350000,139.0,Porto,2517.99
12230,3,1350000,198.2,Lisboa,6811.3
3336,3,775000,137.0,Lisboa,5656.93
12055,3,496280,135.36,Aveiro,3666.37
12201,2,590000,151.0,Porto,3907.28
8187,2,285600,103.0,Porto,2772.82
3553,1,225000,59.0,Porto,3813.56
10737,3,690000,114.0,Porto,6052.63
5264,2,139000,78.0,Porto,1782.05
1980,3,345000,145.0,Lisboa,2379.31
5994,3,475000,132.5,Lisboa,3584.91
4780,3,335000,110.0,Faro,3045.45
8384,3,810000,136.0,Lisboa,5955.88
2273,3,370000,105.28,Lisboa,3514.44
12237,1,337500,99.25,Faro,3400.5
11582,1,190000,75.0,Ilha da Madeira,2533.33
11178,3,350000,149.0,Porto,2348.99
11091,4,1750000,191.13,Faro,9156.07
15908,3,535000,263.0,Setúbal,2034.22
13199,2,510000,78.0,Faro,6538.46
10525,3,630000,134.7,Lisboa,4677.06
10392,2,792000,103.02,Lisboa,7687.83
11380,3,470000,127.02,Faro,3700.2
358,3,1299000,113.04,Lisboa,11491.51
7575,4,315000,210.0,Viana do Castelo,1500.0
12323,1,182500,48.0,Faro,3802.08
13665,3,220000,132.9,Aveiro,1655.38
6280,2,368800,89.73,Porto,4110.11
3724,3,620100,148.0,Faro,4189.86
11933,2,495000,97.7,Faro,5066.53
16034,4,892500,168.0,Porto,5312.5
12386,3,510000,227.0,Faro,2246.7
5057,2,295000,84.8,Lisboa,3478.77
924,3,219900,116.0,Braga,1895.69
9690,3,465000,98.67,Porto,4712.68
3759,2,189500,77.0,Lisboa,2461.04
15509,2,580000,105.0,Lisboa,5523.81
6853,2,495000,62.0,Lisboa,7983.87
15390,3,388000,144.5,Porto,2685.12
1258,3,600000,123.0,Faro,4878.05
2408,1,219000,68.0,Porto,3220.59
5606,3,274000,117.0,Viana do Castelo,2341.88
7303,3,700000,137.0,Lisboa,5109.49
1742,0,160000,28.6,Porto,5594.41
15799,3,507688,109.0,Porto,4657.69
11618,1,228000,42.0,Faro,5428.57
15576,2,370000,94.0,Porto,3936.17
6354,1,350000,58.0,Lisboa,6034.48
1474,3,690000,149.0,Lisboa,4630.87
14995,2,316000,110.0,Lisboa,2872.73
15379,2,250000,112.3,Braga,2226.18
10735,2,365288,88.76,Faro,4115.46
14144,3,304500,121.0,Braga,2516.53
7779,2,185000,64.92,Faro,2849.66
15106,2,1196000,122.0,Lisboa,9803.28
15387,3,309500,84.0,Setúbal,3684.52
4070,1,229900,60.0,Porto,3831.67
11613,3,585000,129.05,Faro,4533.13
12766,3,989000,132.0,Lisboa,7492.42
4778,2,370000,78.0,Faro,4743.59
11504,2,359500,80.54,Porto,4463.62
10163,4,399000,120.0,Lisboa,3325.0
9050,3,785000,152.48,Lisboa,5148.22
12330,2,185000,99.6,Coimbra,1857.43
13477,1,206637,58.0,Porto,3562.71
14896,1,279900,40.87,Lisboa,6848.54
7702,3,240000,156.0,Porto,1538.46
5216,3,660000,233.65,Setúbal,2824.74
2111,2,599000,84.0,Lisboa,7130.95
10052,4,455000,140.0,Lisboa,3250.0
7221,3,340000,100.0,Setúbal,3400.0
8220,2,299500,72.0,Leiria,4159.72
13329,2,658000,107.9,Porto,6098.24
14612,1,245000,57.0,Porto,4298.25
8534,2,215000,76.7,Porto,2803.13
11767,5,4800000,274.23,Lisboa,17503.56
13875,2,189000,67.0,Coimbra,2820.9
3825,3,826000,142.3,Lisboa,5804.64
3453,3,180000,95.0,Setúbal,1894.74
11432,1,195000,60.0,Viana do Castelo,3250.0
4784,2,565000,91.0,Faro,6208.79
3115,3,810000,118.0,Lisboa,6864.41
796,1,175000,43.0,Faro,4069.77
3952,3,545000,132.7,Lisboa,4107.01
2840,2,295000,98.0,Braga,3010.2
8658,2,900000,120.0,Lisboa,7500.0
4697,2,365650,117.0,Porto,3125.21
1009,1,250000,43.0,Lisboa,5813.95
