,Index,Type,Price,Area,Location,Price_m2
2869,3056,T3,449000,140.0,Setúbal,3207.14
2870,3057,T2,350000,85.0,Setúbal,4117.65
2871,3058,T2,410000,107.0,Setúbal,3831.78
2872,3059,T2,398000,103.0,Setúbal,3864.08
2873,3060,T2,356000,91.0,Setúbal,3912.09
2874,3061,T3,457000,136.0,Setúbal,3360.29
2875,3062,T1,255000,58.0,Setúbal,4396.55
2876,3063,T5,199900,241.0,Braga,829.46
2877,3064,T2,625000,100.0,Lisboa,6250.0
2878,3065,T3,410000,120.0,Lisboa,3416.67
2879,3066,T3,174900,111.0,Braga,1575.68
2880,3067,T2,413400,100.48,Faro,4114.25
2881,3068,T2,390000,122.85,Faro,3174.6
2882,3069,T1,185000,13.5,Ilha da Madeira,13703.7
2883,3072,T3,330000,155.0,Porto,2129.03
2884,3073,T5,339000,213.0,Porto,1591.55
2885,3074,T1,139000,54.0,Setúbal,2574.07
2886,3075,T2,262500,125.0,Ilha de São Miguel,2100.0
2887,3076,T2,324000,118.55,Faro,2733.02
2888,3077,T3,200000,135.0,Porto,1481.48
2889,3078,T1,195000,35.0,Lisboa,5571.43
2890,3079,T4,465000,156.71,Lisboa,2967.26
2891,3080,T3,595000,140.0,Porto,4250.0
2892,3081,T4,837500,181.5,Lisboa,4614.33
2893,3082,T2,176720,67.79,Setúbal,2606.87
2894,3083,T2,215000,89.0,Coimbra,2415.73
2895,3084,T4,849000,154.0,Lisboa,5512.99
2896,3086,T2,174900,91.4,Porto,1913.57
2897,3088,T3,228000,123.0,Porto,1853.66
2898,3091,T2,220000,89.0,Porto,2471.91
2899,3092,T3,730000,155.0,Lisboa,4709.68
2900,3093,T2,450000,76.9,Faro,5851.76
2901,3094,T3,287000,116.0,Porto,2474.14
2902,3095,T2,350000,65.0,Lisboa,5384.62
2903,3096,T4,375000,168.0,Setúbal,2232.14
2904,3098,T1,220000,75.0,Faro,2933.33
2905,3100,T4,349000,114.0,Setúbal,3061.4
2906,3101,T4,375000,231.0,Leiria,1623.38
2907,3102,T2,185000,125.0,Leiria,1480.0
2908,3103,T3,385000,184.0,Leiria,2092.39
2909,3104,T3,730000,96.0,Lisboa,7604.17
2910,3105,T3,837000,133.0,Lisboa,6293.23
2911,3106,T1,250000,43.0,Faro,5813.95
2912,3107,T2,128000,70.0,Coimbra,1828.57
2913,3108,T2,200000,89.0,Coimbra,2247.19
2914,3109,T4,350000,151.0,Porto,2317.88
2915,3110,T3,819000,133.0,Porto,6157.89
2916,3111,T3,429000,126.0,Lisboa,3404.76
2917,3112,T2,140000,75.0,Porto,1866.67
2918,3113,T0,248000,39.0,Porto,6358.97
2919,3114,T3,620000,172.0,Porto,3604.65
2920,3115,T3,850000,166.74,Porto,5097.76
2921,3116,T2,599000,84.97,Lisboa,7049.55
2922,3117,T3,235000,115.0,Braga,2043.48
2923,3118,T4,515000,202.0,Braga,2549.5
2924,3120,T3,225000,111.0,Braga,2027.03
2925,3121,T2,230000,102.0,Braga,2254.9
2926,3122,T3,230000,123.0,Braga,1869.92
2927,3123,T3,220000,111.0,Braga,1981.98
2928,3124,T3,275000,111.0,Braga,2477.48
2929,3125,T3,210000,116.0,Braga,1810.34
2930,3126,T2,200000,86.0,Braga,2325.58
2931,3127,T3,225000,117.0,Braga,1923.08
2932,3128,T2,210000,106.0,Braga,1981.13
2933,3129,T2,205000,96.0,Braga,2135.42
2934,3130,T2,220000,93.0,Braga,2365.59
2935,3131,T3,220000,116.0,Braga,1896.55
2936,3133,T3,240000,117.0,Braga,2051.28
2937,3134,T2,495000,98.0,Porto,5051.02
2938,3135,T3,256000,105.0,Porto,2438.1
2939,3136,T4,990000,179.0,Lisboa,5530.73
2940,3137,T4,270000,143.0,Coimbra,1888.11
2941,3138,T2,348000,70.0,Lisboa,4971.43
2942,3139,T2,195000,91.0,Aveiro,2142.86
2943,3140,T2,189500,72.0,Lisboa,2631.94
2944,3141,T3,275000,94.0,Porto,2925.53
2945,3142,T2,545000,97.6,Porto,5584.02
2946,3143,T5,459500,140.0,Porto,3282.14
2947,3144,T2,357500,79.0,Setúbal,4525.32
2948,3145,T3,698000,117.35,Lisboa,5948.02
2949,3147,T4,195000,140.0,Coimbra,1392.86
2950,3148,T3,145000,69.75,Santarém,2078.85
2951,3149,T3,319900,108.0,Setúbal,2962.04
2952,3150,T3,885000,122.0,Lisboa,7254.1
2953,3151,T2,280000,71.85,Leiria,3897.01
2954,3152,T2,214900,88.7,Porto,2422.77
2955,3153,T2,280000,71.85,Leiria,3897.01
2956,3154,T2,280000,71.85,Leiria,3897.01
2957,3155,T2,188500,101.0,Porto,1866.34
2958,3156,T4,330000,171.1,Porto,1928.7
2959,3157,T4,1495000,172.8,Porto,8651.62
2960,3158,T3,294500,124.5,Coimbra,2365.46
2961,3159,T2,399000,89.0,Lisboa,4483.15
2962,3160,T1,229000,54.0,Lisboa,4240.74
2963,3161,T2,259800,70.0,Lisboa,3711.43
2964,3162,T3,225000,94.0,Setúbal,2393.62
2965,3163,T2,175000,66.0,Lisboa,2651.52
2966,3164,T2,199000,92.0,Setúbal,2163.04
2967,3165,T3,465000,120.0,Lisboa,3875.0
2968,3166,T2,325000,80.0,Porto,4062.5
2969,3167,T2,250000,125.0,Lisboa,2000.0
2970,3168,T1,140500,33.0,Lisboa,4257.58
2971,3169,T3,179990,95.0,Braga,1894.63
2972,3170,T3,234000,114.0,Setúbal,2052.63
2973,3171,T0,360500,38.6,Setúbal,9339.38
2974,3172,T4,3064250,165.16,Setúbal,18553.22
2975,3173,T1,379000,52.0,Lisboa,7288.46
2976,3174,T2,170000,66.99,Lisboa,2537.69
2977,3175,T3,400000,148.0,Porto,2702.7
2978,3176,T3,409000,112.39,Porto,3639.11
2979,3177,T1,130000,44.0,Lisboa,2954.55
2980,3178,T4,257500,79.0,Setúbal,3259.49
2981,3179,T4,370000,121.93,Setúbal,3034.53
2982,3181,T1,137500,45.0,Lisboa,3055.56
2983,3182,T4,970000,231.4,Lisboa,4191.88
2984,3183,T2,146200,55.0,Setúbal,2658.18
2985,3184,T2,356000,91.0,Setúbal,3912.09
2986,3185,T3,375000,125.0,Setúbal,3000.0
2987,3186,T2,850000,83.0,Faro,10240.96
2988,3187,T3,750000,151.0,Porto,4966.89
2989,3188,T2,425000,87.0,Porto,4885.06
2990,3189,T1,289900,38.0,Lisboa,7628.95
2991,3190,T1,255000,58.0,Setúbal,4396.55
2992,3191,T2,347000,88.0,Setúbal,3943.18
2993,3192,T2,355000,96.0,Setúbal,3697.92
2994,3193,T3,457000,136.0,Setúbal,3360.29
2995,3194,T3,449000,140.0,Setúbal,3207.14
2996,3195,T2,350000,85.0,Setúbal,4117.65
2997,3196,T2,410000,107.0,Setúbal,3831.78
2998,3197,T2,398000,103.0,Setúbal,3864.08
2999,3198,T1,180000,48.0,Leiria,3750.0
3000,3199,T3,394000,140.0,Setúbal,2814.29
3001,3200,T3,750000,154.0,Setúbal,4870.13
3002,3201,T3,471000,136.0,Setúbal,3463.24
3003,3202,T2,388000,107.0,Setúbal,3626.17
3004,3203,T2,358000,88.0,Setúbal,4068.18
3005,3204,T3,471000,140.0,Setúbal,3364.29
3006,3205,T3,648000,136.0,Setúbal,4764.71
3007,3206,T1,137500,54.03,Setúbal,2544.88
3008,3207,T4,1490000,281.0,Lisboa,5302.49
3009,3208,T2,186000,73.0,Setúbal,2547.95
3010,3209,T2,212500,89.0,Lisboa,2387.64
3011,3210,T2,475000,120.0,Setúbal,3958.33
3012,3211,T4,395000,121.93,Setúbal,3239.56
3013,3212,T4,375000,121.93,Setúbal,3075.54
3014,3213,T4,460000,148.0,Lisboa,3108.11
3015,3214,T4,900000,168.0,Porto,5357.14
3016,3215,T2,425000,79.0,Porto,5379.75
3017,3216,T2,220000,114.0,Porto,1929.82
3018,3217,T2,295000,99.4,Faro,2967.81
3019,3218,T2,205000,109.0,Porto,1880.73
3020,3219,T1,185000,71.0,Porto,2605.63
3021,3220,T1,289900,40.0,Lisboa,7247.5
3022,3221,T2,85000,104.0,Bragança,817.31
3023,3222,T3,240000,110.0,Aveiro,2181.82
3024,3223,T4,900000,246.81,Faro,3646.53
3025,3224,T2,240000,117.0,Aveiro,2051.28
3026,3226,T2,285000,99.4,Faro,2867.2
3027,3227,T3,212500,89.0,Setúbal,2387.64
3028,3228,T2,247000,78.0,Porto,3166.67
3029,3229,T2,307900,96.0,Porto,3207.29
3030,3230,T3,259500,111.0,Leiria,2337.84
3031,3231,T2,383000,95.5,Faro,4010.47
3032,3232,T3,249900,110.0,Braga,2271.82
3033,3233,T1,150000,40.0,Porto,3750.0
3034,3234,T4,455000,148.84,Setúbal,3056.97
3035,3235,T3,505000,113.84,Setúbal,4436.05
3036,3236,T3,1700000,147.0,Faro,11564.63
3037,3237,T2,460000,87.0,Porto,5287.36
3038,3238,T3,495000,123.0,Porto,4024.39
3039,3239,T3,545000,128.7,Porto,4234.65
3040,3240,T4,685000,188.0,Porto,3643.62
3041,3241,T4,725000,189.0,Porto,3835.98
3042,3242,T3,225000,94.0,Setúbal,2393.62
3043,3243,T2,189500,61.0,Lisboa,3106.56
3044,3246,T2,159900,91.0,Braga,1757.14
3045,3248,T3,159900,153.0,Braga,1045.1
3046,3249,T3,515000,120.0,Setúbal,4291.67
3047,3250,T3,625000,173.0,Lisboa,3612.72
3048,3251,T3,396000,123.1,Porto,3216.9
3049,3252,T3,330596,108.03,Porto,3060.22
3050,3254,T3,770000,118.0,Lisboa,6525.42
3051,3255,T3,230000,101.0,Setúbal,2277.23
3052,3256,T4,349000,187.0,Aveiro,1866.31
3053,3257,T4,199990,80.65,Lisboa,2479.73
3054,3258,T2,320000,69.0,Porto,4637.68
3055,3259,T4,385000,128.0,Lisboa,3007.81
3056,3260,T5,875000,225.0,Porto,3888.89
3057,3261,T4,385000,151.0,Braga,2549.67
3058,3262,T3,400000,117.0,Porto,3418.8
3059,3263,T2,375000,208.8,Porto,1795.98
3060,3264,T2,280000,101.0,Aveiro,2772.28
3061,3265,T1,199000,76.0,Faro,2618.42
3062,3266,T3,279000,116.0,Porto,2405.17
3063,3267,T1,225000,33.72,Leiria,6672.6
3064,3268,T1,225000,35.02,Leiria,6424.9
3065,3269,T3,378000,128.0,Setúbal,2953.12
3066,3270,T3,310000,145.0,Setúbal,2137.93
3067,3271,T3,490000,124.0,Setúbal,3951.61
3068,3272,T3,199000,116.0,Braga,1715.52
3069,3273,T1,228500,52.7,Porto,4335.86
3070,3274,T3,159500,100.0,Leiria,1595.0
3071,3275,T2,140000,114.0,Viana do Castelo,1228.07
3072,3276,T3,265000,66.0,Porto,4015.15
3073,3277,T3,350000,80.0,Lisboa,4375.0
3074,3278,T1,185000,79.0,Lisboa,2341.77
3075,3279,T2,185000,64.0,Lisboa,2890.62
3076,3280,T4,287000,120.0,Lisboa,2391.67
3077,3281,T2,259900,68.0,Setúbal,3822.06
3078,3282,T1,421000,56.0,Lisboa,7517.86
3079,3283,T1,260000,62.0,Faro,4193.55
3080,3284,T3,285000,98.0,Lisboa,2908.16
3081,3285,T1,295900,52.0,Lisboa,5690.38
3082,3286,T3,137500,121.0,Santarém,1136.36
3083,3287,T3,225000,102.0,Apartamento para comprar: Castelo Branco,2205.88
3084,3288,T3,470000,92.0,Lisboa,5108.7
3085,3289,T2,225000,71.0,Aveiro,3169.01
3086,3290,T3,540000,139.0,Porto,3884.89
3087,3291,T1,225000,57.8,Porto,3892.73
3088,3292,T2,320000,87.5,Porto,3657.14
3089,3293,T3,405000,116.0,Aveiro,3491.38
3090,3294,T3,325000,115.0,Porto,2826.09
3091,3296,T1,339500,48.0,Lisboa,7072.92
3092,3297,T3,955000,134.0,Porto,7126.87
3093,3298,T3,205000,122.0,Setúbal,1680.33
3094,3300,T2,325375,88.0,Porto,3697.44
3095,3301,T3,225000,95.0,Setúbal,2368.42
3096,3302,T4,1190000,180.0,Lisboa,6611.11
3097,3303,T3,490000,109.0,Lisboa,4495.41
3098,3304,T3,420000,142.0,Braga,2957.75
3099,3306,T3,595000,129.51,Faro,4594.24
3100,3307,T3,450000,149.1,Faro,3018.11
3101,3308,T1,285000,90.0,Faro,3166.67
3102,3309,T2,495000,216.25,Faro,2289.02
3103,3310,T2,235000,60.0,Porto,3916.67
3104,3311,T3,445000,155.9,Faro,2854.39
3105,3312,T3,740000,194.25,Setúbal,3809.52
3106,3313,T3,945000,304.4,Setúbal,3104.47
3107,3314,T2,275000,84.09,Lisboa,3270.31
3108,3315,T3,430000,150.5,Faro,2857.14
3109,3316,T1,115000,50.0,Leiria,2300.0
3110,3317,T2,460000,87.0,Porto,5287.36
3111,3318,T2,340000,95.0,Setúbal,3578.95
3112,3319,T3,780000,118.0,Lisboa,6610.17
3113,3320,T0,215000,39.0,Porto,5512.82
3114,3321,T3,800000,118.0,Lisboa,6779.66
3115,3322,T3,810000,118.0,Lisboa,6864.41
3116,3323,T2,665000,95.0,Lisboa,7000.0
3117,3324,T3,495000,123.0,Porto,4024.39
3118,3325,T3,450000,97.0,Lisboa,4639.18
3119,3326,T3,809000,154.0,Porto,5253.25
3120,3327,T1,217000,60.0,Porto,3616.67
3121,3328,T2,248500,92.0,Porto,2701.09
3122,3329,T3,287000,116.0,Porto,2474.14
3123,3332,T3,545000,102.0,Porto,5343.14
3124,3333,T3,545000,128.7,Porto,4234.65
3125,3334,T3,235000,117.0,Porto,2008.55
3126,3335,T4,685000,188.0,Porto,3643.62
3127,3336,T2,355000,103.0,Faro,3446.6
3128,3337,T3,435500,145.0,Setúbal,3003.45
3129,3338,T3,385000,127.48,Faro,3020.08
3130,3339,T2,335000,101.45,Faro,3302.12
3131,3340,T4,225000,125.0,Setúbal,1800.0
3132,3341,T3,239000,110.0,Setúbal,2172.73
3133,3342,T3,1140000,198.0,Lisboa,5757.58
3134,3344,T3,245000,123.0,Porto,1991.87
3135,3345,T5,264900,180.0,Braga,1471.67
3136,3346,T3,340000,97.0,Lisboa,3505.15
3137,3347,T3,289000,200.0,Braga,1445.0
3138,3348,T2,150000,85.0,Coimbra,1764.71
3139,3349,T3,725000,134.0,Lisboa,5410.45
3140,3350,T2,510000,153.0,Porto,3333.33
3141,3351,T3,209000,118.0,Porto,1771.19
3142,3352,T2,151900,96.0,Braga,1582.29
3143,3353,T3,310000,106.0,Leiria,2924.53
3144,3354,T3,269000,106.0,Leiria,2537.74
3145,3355,T3,249000,136.0,Leiria,1830.88
3146,3356,T2,695000,124.6,Faro,5577.85
3147,3357,T2,434600,100.28,Faro,4333.87
3148,3358,T2,424000,100.28,Faro,4228.16
3149,3359,T2,355000,101.45,Faro,3499.26
3150,3360,T3,510000,120.0,Setúbal,4250.0
3151,3361,T2,259000,106.0,Setúbal,2443.4
3152,3362,T3,380000,115.57,Setúbal,3288.05
3153,3363,T4,470000,154.56,Setúbal,3040.89
3154,3364,T3,450000,125.08,Setúbal,3597.7
3155,3365,T3,380000,112.47,Setúbal,3378.68
3156,3366,T3,375000,125.0,Setúbal,3000.0
3157,3367,T4,395000,133.32,Setúbal,2962.8
3158,3368,T4,370000,121.93,Setúbal,3034.53
3159,3369,T2,425000,77.0,Faro,5519.48
3160,3370,T2,520000,75.3,Porto,6905.71
3161,3371,T4,450000,136.0,Faro,3308.82
3162,3372,T4,330000,128.0,Faro,2578.12
3163,3373,T4,725000,189.0,Porto,3835.98
3164,3374,T3,310000,114.0,Braga,2719.3
3165,3375,T3,305000,117.0,Braga,2606.84
3166,3376,T2,231000,105.0,Braga,2200.0
3167,3377,T3,289000,119.0,Braga,2428.57
3168,3378,T2,237000,93.0,Braga,2548.39
3169,3379,T2,226000,94.0,Braga,2404.26
3170,3380,T3,289000,120.0,Braga,2408.33
3171,3381,T2,221000,105.0,Braga,2104.76
3172,3382,T3,300000,115.0,Braga,2608.7
3173,3383,T3,300000,117.0,Braga,2564.1
3174,3384,T3,252000,129.0,Braga,1953.49
3175,3385,T2,221000,105.0,Braga,2104.76
3176,3386,T3,300000,115.0,Braga,2608.7
3177,3387,T3,300000,117.0,Braga,2564.1
3178,3388,T3,252000,129.0,Braga,1953.49
3179,3389,T1,350000,74.0,Porto,4729.73
3180,3390,T2,455000,98.0,Porto,4642.86
3181,3391,T3,425000,126.0,Lisboa,3373.02
3182,3392,T2,310900,96.0,Porto,3238.54
3183,3393,T3,429000,168.0,Setúbal,2553.57
3184,3394,T2,429900,50.0,Lisboa,8598.0
3185,3395,T1,399900,43.0,Lisboa,9300.0
3186,3396,T3,985000,160.0,Lisboa,6156.25
3187,3397,T3,299000,108.0,Lisboa,2768.52
3188,3398,T1,349900,43.0,Lisboa,8137.21
3189,3399,T2,595000,98.5,Faro,6040.61
3190,3400,T2,585000,94.3,Faro,6203.61
3191,3401,T2,565000,90.6,Faro,6236.2
3192,3402,T1,170000,48.0,Faro,3541.67
3193,3403,T4,1200000,192.0,Lisboa,6250.0
3194,3404,T1,399900,44.0,Lisboa,9088.64
3195,3405,T3,309500,95.0,Setúbal,3257.89
3196,3406,T3,129500,109.0,Santarém,1188.07
3197,3407,T3,641900,131.0,Lisboa,4900.0
3198,3408,T5,1100000,261.0,Lisboa,4214.56
3199,3409,T4,2500000,550.94,Ilha da Madeira,4537.7
3200,3411,T1,180000,50.0,Coimbra,3600.0
3201,3412,T3,320000,148.0,Porto,2162.16
3202,3413,T2,195000,91.0,Porto,2142.86
3203,3414,T4,350000,151.3,Porto,2313.28
3204,3415,T4,675000,175.0,Lisboa,3857.14
3205,3416,T0,149900,34.0,Faro,4408.82
3206,3417,T1,310000,60.6,Lisboa,5115.51
3207,3418,T2,290000,78.6,Faro,3689.57
3208,3419,T3,485000,187.0,Setúbal,2593.58
3209,3420,T3,465000,169.0,Setúbal,2751.48
3210,3421,T3,370000,125.0,Setúbal,2960.0
3211,3422,T3,365000,125.0,Setúbal,2920.0
3212,3423,T3,360000,125.0,Setúbal,2880.0
3213,3424,T3,189000,105.0,Porto,1800.0
3214,3425,T2,249417,79.0,Porto,3157.18
3215,3426,T3,775000,100.0,Lisboa,7750.0
3216,3427,T3,270000,99.2,Leiria,2721.77
3217,3428,T1,349500,63.4,Faro,5512.62
3218,3429,T2,230000,53.0,Porto,4339.62
3219,3430,T2,290000,85.0,Setúbal,3411.76
3220,3431,T3,340000,100.0,Setúbal,3400.0
3221,3432,T3,335000,100.0,Setúbal,3350.0
3222,3433,T3,365000,100.0,Setúbal,3650.0
3223,3434,T3,385000,136.0,Setúbal,2830.88
3224,3435,T3,345000,100.0,Setúbal,3450.0
3225,3436,T2,225000,87.0,Porto,2586.21
3226,3437,T3,275000,72.75,Lisboa,3780.07
3227,3438,T3,370000,109.8,Aveiro,3369.76
3228,3439,T3,795000,130.0,Lisboa,6115.38
3229,3440,T3,255000,96.0,Lisboa,2656.25
3230,3441,T3,304500,136.7,Faro,2227.51
3231,3442,T3,300000,135.75,Faro,2209.94
3232,3444,T3,217500,156.0,Setúbal,1394.23
3233,3445,T3,179900,125.0,Braga,1439.2
3234,3446,T3,445000,113.0,Lisboa,3938.05
3235,3447,T3,265000,100.0,Setúbal,2650.0
3236,3448,T3,135000,104.0,Santarém,1298.08
3237,3450,T3,509000,91.0,Lisboa,5593.41
3238,3451,T2,325000,92.0,Porto,3532.61
3239,3452,T1,255000,63.75,Porto,4000.0
3240,3453,T2,295000,81.0,Porto,3641.98
3241,3454,T2,755000,121.2,Lisboa,6229.37
3242,3455,T4,165000,138.0,Aveiro,1195.65
3243,3456,T4,2100000,251.01,Porto,8366.2
3244,3457,T2,227500,48.0,Porto,4739.58
3245,3458,T4,2250000,400.0,Porto,5625.0
3246,3459,T3,595000,152.0,Lisboa,3914.47
3247,3460,T2,165000,65.02,Setúbal,2537.68
3248,3461,T3,169000,110.0,Coimbra,1536.36
3249,3462,T4,555000,159.0,Porto,3490.57
3250,3463,T5,349900,145.0,Setúbal,2413.1
3251,3464,T2,130000,78.8,Setúbal,1649.75
3252,3465,T4,550000,223.0,Setúbal,2466.37
3253,3466,T3,252500,124.0,Porto,2036.29
3254,3467,T3,400000,145.0,Porto,2758.62
3255,3468,T4,780000,209.0,Porto,3732.06
3256,3469,T3,370000,109.8,Aveiro,3369.76
3257,3470,T0,175000,28.0,Porto,6250.0
3258,3471,T3,585000,147.5,Aveiro,3966.1
3259,3472,T1,125500,40.0,Porto,3137.5
3260,3473,T2,170000,55.0,Lisboa,3090.91
3261,3474,T4,2100000,311.0,Lisboa,6752.41
3262,3475,T0,205000,39.0,Faro,5256.41
3263,3476,T2,289900,86.0,Porto,3370.93
3264,3477,T4,357500,124.0,Setúbal,2883.06
3265,3478,T3,315000,125.0,Setúbal,2520.0
3266,3479,T2,237000,86.0,Setúbal,2755.81
3267,3480,T1,212000,77.0,Setúbal,2753.25
3268,3481,T1,212000,77.0,Setúbal,2753.25
3269,3482,T1,255000,79.0,Coimbra,3227.85
3270,3483,T1,205000,50.0,Coimbra,4100.0
3271,3484,T4,950000,175.0,Aveiro,5428.57
3272,3485,T3,1395000,162.0,Lisboa,8611.11
3273,3486,T0,299900,63.0,Lisboa,4760.32
3274,3487,T2,115000,69.75,Setúbal,1648.75
3275,3488,T2,250000,76.2,Porto,3280.84
3276,3489,T2,179900,88.3,Aveiro,2037.37
3277,3490,T3,119500,110.0,Santarém,1086.36
3278,3491,T3,490000,151.0,Porto,3245.03
3279,3492,T3,220000,91.0,Porto,2417.58
3280,3493,T3,330000,137.0,Porto,2408.76
3281,3494,T2,310000,78.3,Porto,3959.13
3282,3495,T2,480000,105.0,Porto,4571.43
3283,3496,T2,205000,84.0,Porto,2440.48
3284,3497,T1,149500,39.0,Leiria,3833.33
3285,3498,T2,499000,122.0,Porto,4090.16
3286,3499,T3,299900,160.0,Braga,1874.38
3287,3500,T3,218500,110.0,Lisboa,1986.36
3288,3501,T2,260000,114.9,Porto,2262.84
3289,3502,T2,388000,107.87,Setúbal,3596.92
3290,3503,T2,245000,76.0,Porto,3223.68
3291,3504,T3,162000,90.0,Porto,1800.0
3292,3505,T2,245000,76.0,Porto,3223.68
3293,3506,T3,249900,110.0,Braga,2271.82
3294,3507,T2,239900,72.0,Porto,3331.94
3295,3508,T3,297500,115.0,Braga,2586.96
3296,3509,T4,599000,146.0,Lisboa,4102.74
3297,3510,T2,320000,60.0,Lisboa,5333.33
3298,3511,T4,330000,111.42,Faro,2961.77
3299,3512,T4,450000,135.92,Faro,3310.77
3300,3513,T5,576000,231.7,Porto,2485.97
3301,3514,T3,279500,74.0,Porto,3777.03
3302,3515,T1,330000,66.0,Porto,5000.0
3303,3516,T3,322592,87.05,Porto,3705.82
3304,3517,T2,370000,110.01,Porto,3363.33
3305,3519,T2,164900,71.0,Setúbal,2322.54
3306,3520,T2,214990,84.0,Braga,2559.4
3307,3522,T4,995000,273.0,Porto,3644.69
3308,3523,T2,270000,69.0,Porto,3913.04
3309,3524,T3,2490000,157.1,Lisboa,15849.78
3310,3525,T3,375000,115.0,Porto,3260.87
3311,3526,T2,265000,78.0,Porto,3397.44
3312,3528,T2,270000,76.4,Coimbra,3534.03
3313,3529,T2,119000,106.35,Porto,1118.95
3314,3530,T3,135000,141.1,Porto,956.77
3315,3531,T4,510000,167.0,Faro,3053.89
3316,3532,T2,568900,224.08,Faro,2538.83
3317,3533,T2,370000,156.0,Faro,2371.79
3318,3534,T3,399000,142.5,Faro,2800.0
3319,3535,T3,249000,116.0,Lisboa,2146.55
3320,3536,T3,340000,117.65,Porto,2889.93
3321,3537,T3,325000,117.2,Porto,2773.04
3322,3538,T2,250000,60.0,Lisboa,4166.67
3323,3540,T1,740000,78.0,Lisboa,9487.18
3324,3541,T2,199000,80.0,Porto,2487.5
3325,3543,T3,129000,105.0,Coimbra,1228.57
3326,3544,T1,265000,49.0,Porto,5408.16
3327,3545,T1,255000,58.0,Porto,4396.55
3328,3546,T4,1550000,214.0,Lisboa,7242.99
3329,3547,T3,715000,143.0,Lisboa,5000.0
3330,3548,T2,535000,94.0,Lisboa,5691.49
3331,3549,T3,735000,143.0,Lisboa,5139.86
3332,3550,T3,732000,137.0,Lisboa,5343.07
3333,3551,T3,740000,136.0,Lisboa,5441.18
3334,3552,T4,895000,177.0,Lisboa,5056.5
3335,3553,T4,895000,177.0,Lisboa,5056.5
3336,3554,T3,775000,137.0,Lisboa,5656.93
3337,3555,T4,925000,177.0,Lisboa,5225.99
3338,3556,T3,875000,157.0,Lisboa,5573.25
3339,3557,T3,720000,136.0,Lisboa,5294.12
3340,3558,T3,690000,136.0,Lisboa,5073.53
3341,3559,T4,915000,177.0,Lisboa,5169.49
3342,3560,T3,710000,137.0,Lisboa,5182.48
3343,3561,T3,1430000,130.0,Lisboa,11000.0
3344,3562,T2,167500,63.0,Lisboa,2658.73
3345,3563,T3,320000,116.65,Porto,2743.25
3346,3564,T4,1450000,198.0,Lisboa,7323.23
3347,3565,T2,210000,92.0,Lisboa,2282.61
3348,3566,T3,297500,115.0,Braga,2586.96
3349,3567,T3,450000,125.08,Setúbal,3597.7
3350,3568,T1,348500,75.0,Lisboa,4646.67
3351,3569,T3,199000,136.4,Porto,1458.94
3352,3570,T0,232500,49.0,Porto,4744.9
3353,3571,T2,385400,96.9,Porto,3977.3
3354,3572,T3,195000,137.05,Porto,1422.84
3355,3573,T2,220000,152.7,Lisboa,1440.73
3356,3574,T3,388800,92.93,Lisboa,4183.79
3357,3575,T3,499000,89.0,Lisboa,5606.74
3358,3576,T3,204990,111.5,Porto,1838.48
3359,3577,T2,380000,103.0,Lisboa,3689.32
3360,3578,T2,355600,96.0,Porto,3704.17
3361,3580,T3,698000,155.85,Lisboa,4478.67
3362,3581,T2,220000,109.0,Porto,2018.35
3363,3582,T3,150000,96.0,Setúbal,1562.5
3364,3583,T3,1050000,164.65,Lisboa,6377.16
3365,3584,T6,5900000,686.0,Lisboa,8600.58
3366,3587,T4,1800000,199.6,Lisboa,9018.04
3367,3588,T3,298000,135.0,Ilha de São Miguel,2207.41
3368,3589,T5,399000,166.0,Setúbal,2403.61
3369,3590,T4,650000,234.04,Setúbal,2777.3
3370,3591,T3,380000,115.57,Setúbal,3288.05
3371,3592,T1,190000,42.71,Faro,4448.61
3372,3593,T3,405000,132.5,Lisboa,3056.6
3373,3594,T3,240000,97.0,Porto,2474.23
3374,3595,T4,395000,121.93,Setúbal,3239.56
3375,3596,T4,372000,121.93,Setúbal,3050.93
3376,3597,T4,375000,121.93,Setúbal,3075.54
3377,3598,T1,195000,98.0,Faro,1989.8
3378,3599,T3,219900,144.0,Braga,1527.08
3379,3600,T3,250000,175.0,Lisboa,1428.57
3380,3601,T3,280000,131.0,Lisboa,2137.4
3381,3602,T4,175000,84.0,Setúbal,2083.33
3382,3603,T3,285000,98.4,Porto,2896.34
3383,3604,T3,320000,113.95,Porto,2808.25
3384,3605,T3,325000,113.95,Porto,2852.13
3385,3606,T3,275000,92.6,Porto,2969.76
3386,3607,T3,290000,98.4,Porto,2947.15
3387,3608,T3,325000,122.3,Porto,2657.4
3388,3609,T3,280000,90.1,Porto,3107.66
3389,3610,T3,330000,116.65,Porto,2828.98
3390,3611,T3,330000,113.95,Porto,2896.01
3391,3612,T3,185000,98.0,Setúbal,1887.76
3392,3613,T3,230000,123.0,Porto,1869.92
3393,3614,T3,285000,90.1,Porto,3163.15
3394,3615,T3,270000,112.0,Porto,2410.71
3395,3616,T3,250000,130.0,Porto,1923.08
3396,3617,T3,375000,81.0,Lisboa,4629.63
3397,3618,T3,1399000,136.0,Lisboa,10286.76
3398,3619,T3,990000,229.6,Porto,4311.85
3399,3620,T1,345000,37.0,Lisboa,9324.32
3400,3622,T3,360000,134.0,Porto,2686.57
3401,3623,T3,157000,95.0,Setúbal,1652.63
3402,3624,T4,145000,160.0,Aveiro,906.25
